iceberg_id,day,lat,lon,wind_u,wind_v,current_u,current_v,source
B22A,19,-69.57309888107407,169.0521323917918,1.9157371520996092,2.1073036193847656,0.0670331430306913,0.01,synthetic_physics
B22A,20,-69.53250535020895,169.27696646905704,1.9157371520996092,2.1073036193847656,0.0673849536315224,0.01,synthetic_physics
B22A,21,-69.48537615450897,169.51888096340943,1.9157371520996092,2.1073036193847656,0.0677934066609222,0.01,synthetic_physics
B22A,22,-69.44158197319204,169.7383746388507,1.9157371520996092,2.1073036193847656,0.0681729562323356,0.01,synthetic_physics
B22A,23,-69.40256237947001,169.9770445062808,1.9157371520996092,2.1073036193847656,0.0685111260445932,0.01,synthetic_physics
B22A,24,-69.35194450134922,170.18956382300516,1.3695945739746094,2.4324989318847656,0.06894981432164,0.01,synthetic_physics
B22A,25,-69.30547557020036,170.40293188735896,1.3695945739746094,2.4324989318847656,0.0693525450582635,0.01,synthetic_physics
B22A,26,-69.26278930636134,170.61158521600333,1.3695945739746094,2.4324989318847656,0.0697224926782017,0.01,synthetic_physics
B22A,27,-69.22407819088713,170.83361515646783,1.3695945739746094,2.4324989318847656,0.0700579890123115,0.01,synthetic_physics
B22A,28,-69.1815669634041,171.03956913516865,1.3695945739746094,2.4324989318847656,0.0704264196504978,0.01,synthetic_physics
B22A,29,-69.1333,171.2667,1.3695945739746094,2.4324989318847656,0.0708447333333332,0.01,synthetic_physics
B22F,0,-68.87541389106819,-190.41352360534592,7.753871917724609,2.6263465881347656,0.073079746277409,0.01,synthetic_physics
B22F,1,-68.8251306621101,-189.90253576186427,7.667446136474609,2.7396278381347656,0.0735155342617124,0.01,synthetic_physics
B22F,2,-68.77345489487455,-189.3839326383552,7.667446136474609,2.7396278381347656,0.0739633909110872,0.01,synthetic_physics
B22F,3,-68.71936778350006,-188.8969711950794,7.667446136474609,2.7396278381347656,0.0744321458763328,0.01,synthetic_physics
B22F,4,-68.68645459397334,-188.40936482648115,7.667446136474609,2.7396278381347656,0.0747173935188977,0.01,synthetic_physics
B22F,5,-68.64514030500236,-187.9207555359427,7.667446136474609,2.7396278381347656,0.0750754506899795,0.01,synthetic_physics
B22F,6,-68.58547709452205,-187.43398681354228,7.544399261474609,2.8336219787597656,0.0755925318474755,0.01,synthetic_physics
B22F,7,-68.53094520795602,-186.9294327855669,7.544399261474609,2.8336219787597656,0.0760651415310478,0.01,synthetic_physics
B22F,8,-68.47148882642291,-186.4299723072864,7.544399261474609,2.8336219787597656,0.0765804301710014,0.01,synthetic_physics
B22F,9,-68.4175007263794,-185.91359978093317,7.544399261474609,2.8336219787597656,0.0770483270380451,0.01,synthetic_physics
B22F,10,-68.35607300291255,-185.46076691994045,7.483119964599609,2.9840126037597656,0.0775807006414245,0.01,synthetic_physics
B22F,11,-68.30349261302402,-184.9869312221564,7.483119964599609,2.9840126037597656,0.0780363973537918,0.01,synthetic_physics
B22F,12,-68.24842652429574,-184.52182689342453,7.483119964599609,2.9840126037597656,0.0785136367894369,0.01,synthetic_physics
B22F,13,-68.19119315469958,-184.0564653174294,7.483119964599609,2.9840126037597656,0.079009659325937,0.01,synthetic_physics
B22F,14,-68.12509482716206,-183.59829929448424,7.483119964599609,2.9840126037597656,0.0795825114979288,0.01,synthetic_physics
B22F,15,-68.06762115910117,-183.12645458991472,7.484096527099609,3.1451454162597656,0.0800806166211232,0.01,synthetic_physics
B22F,16,-68.00455234422103,-182.64594450296772,7.484096527099609,3.1451454162597656,0.0806272130167511,0.01,synthetic_physics
B22F,17,-67.95161937535318,-182.201417245086,7.484096527099609,3.1451454162597656,0.0810859654136058,0.01,synthetic_physics
B22F,18,-67.88742915325851,-181.7606899530386,7.484096527099609,3.1451454162597656,0.0816422806717595,0.01,synthetic_physics
B22F,19,-67.84717419291601,-181.24595276533012,7.490444183349609,3.2955360412597656,0.0819911569947278,0.01,synthetic_physics
B22F,20,-67.77551441378056,-180.7940747184757,7.490444183349609,3.2955360412597656,0.0826122084139018,0.01,synthetic_physics
B22F,21,-67.71589101044985,-180.31929264036944,7.490444183349609,3.2955360412597656,0.0831289445761012,0.01,synthetic_physics
B22F,22,-67.66968083359136,-179.81610618108346,7.490444183349609,3.2955360412597656,0.0835294327755415,0.01,synthetic_physics
B22F,23,-67.61320492138118,-179.36502318917002,7.705776214599609,3.6280555725097656,0.084018890681363,0.01,synthetic_physics
B22F,24,-67.53889788414843,-178.92874897275163,7.705776214599609,3.6280555725097656,0.0846628850040469,0.01,synthetic_physics
B22F,25,-67.47144178309878,-178.45893793886756,7.705776214599609,3.6280555725097656,0.0852475045464772,0.01,synthetic_physics
B22F,26,-67.40060612855308,-178.00105980753878,7.705776214599609,3.6280555725097656,0.0858614135525399,0.01,synthetic_physics
B22F,27,-67.33523845498853,-177.5102472601973,7.926723480224609,3.9395790100097656,0.0864279333900994,0.01,synthetic_physics
B22F,28,-67.25083069985999,-177.01237582567722,7.926723480224609,3.9395790100097656,0.0871594672678801,0.01,synthetic_physics
B22F,29,-67.1833,-176.5333,7.926723480224609,3.9395790100097656,0.0877447333333333,0.01,synthetic_physics
B22H,0,-70.80361253585056,155.67476548830217,3.5561180114746094,0.8587684631347656,0.0563686913559618,0.01,synthetic_physics
B22H,1,-70.77928686320463,155.95290948902402,3.5561180114746094,0.8587684631347656,0.0565795138522265,0.01,synthetic_physics
B22H,2,-70.75958027711938,156.2368949215281,3.5561180114746094,0.8587684631347656,0.0567503042649653,0.01,synthetic_physics
B22H,3,-70.729324195667,156.53470967979155,3.5561180114746094,0.8587684631347656,0.0570125236375526,0.01,synthetic_physics
B22H,4,-70.72135956810118,156.8320271066463,3.5561180114746094,0.8587684631347656,0.0570815504097897,0.01,synthetic_physics
B22H,5,-70.70551717325982,157.12912450547162,3.5561180114746094,0.8587684631347656,0.0572188511650815,0.01,synthetic_physics
B22H,6,-70.69162852509889,157.4115984606631,3.5561180114746094,0.8587684631347656,0.0573392194491429,0.01,synthetic_physics
B22H,7,-70.66253838779166,157.7442139290552,3.5561180114746094,0.8587684631347656,0.0575913339724723,0.01,synthetic_physics
B22H,8,-70.64914561945963,158.062764923722,3.5561180114746094,0.8587684631347656,0.0577074046313498,0.01,synthetic_physics
B22H,9,-70.62822874181214,158.35055640762522,3.5561180114746094,0.8587684631347656,0.0578886842376281,0.01,synthetic_physics
B22H,10,-70.60271401902776,158.63014613953052,3.3554344177246094,1.0089149475097656,0.0581098118350927,0.01,synthetic_physics
B22H,11,-70.58381673523729,158.92571573570908,3.3554344177246094,1.0089149475097656,0.0582735882946101,0.01,synthetic_physics
B22H,12,-70.55046245057164,159.24998878461213,3.3554344177246094,1.0089149475097656,0.0585626587617124,0.01,synthetic_physics
B22H,13,-70.53253498341654,159.55504694915265,3.3554344177246094,1.0089149475097656,0.0587180301437233,0.01,synthetic_physics
B22H,14,-70.50394071603675,159.86904346696727,3.3554344177246094,1.0089149475097656,0.0589658471276814,0.01,synthetic_physics
B22H,15,-70.48710659264026,160.15461300299668,3.3554344177246094,1.0089149475097656,0.0591117428637844,0.01,synthetic_physics
B22H,16,-70.46564091164888,160.44671869319166,3.3554344177246094,1.0089149475097656,0.0592977787657097,0.01,synthetic_physics
B22H,17,-70.44353728943292,160.75490415474766,3.3554344177246094,1.0089149475097656,0.0594893434915813,0.01,synthetic_physics
B22H,18,-70.41307258725915,161.03999828595542,3.3554344177246094,1.0089149475097656,0.0597533709104206,0.01,synthetic_physics
B22H,19,-70.38892375281884,161.3365262896016,3.3554344177246094,1.0089149475097656,0.0599626608089033,0.01,synthetic_physics
B22H,20,-70.37391418705803,161.63528060887592,3.1132469177246094,1.2117958068847656,0.0600927437121637,0.01,synthetic_physics
B22H,21,-70.34977793705015,161.918075294996,3.1132469177246094,1.2117958068847656,0.0603019245455653,0.01,synthetic_physics
B22H,22,-70.31732264928337,162.21108608262614,3.1132469177246094,1.2117958068847656,0.0605832037062108,0.01,synthetic_physics
B22H,23,-70.29878443465479,162.4864577075981,3.1132469177246094,1.2117958068847656,0.0607438682329918,0.01,synthetic_physics
B22H,24,-70.27357403097257,162.76032651444865,3.1132469177246094,1.2117958068847656,0.0609623583982377,0.01,synthetic_physics
B22H,25,-70.24172922976761,163.0592402680919,3.1132469177246094,1.2117958068847656,0.0612383466753473,0.01,synthetic_physics
B22H,26,-70.21479148146285,163.35135271274663,3.1132469177246094,1.2117958068847656,0.0614718071606552,0.01,synthetic_physics
B22H,27,-70.18925569889211,163.64455793970197,3.1132469177246094,1.2117958068847656,0.0616931172762683,0.01,synthetic_physics
B22H,28,-70.16951037429064,163.91426789921607,3.1132469177246094,1.2117958068847656,0.0618642434228144,0.01,synthetic_physics
B22H,29,-70.15,164.1833,3.1132469177246094,1.2117958068847656,0.0620333333333332,0.01,synthetic_physics
B29,0,-74.82638783875092,-122.66975072796129,8.88766098022461,0.5572547912597656,0.0215046387308253,0.01,synthetic_physics
B29,1,-74.80878955503978,-122.07696571224588,8.88766098022461,0.5572547912597656,0.0216571571896552,0.01,synthetic_physics
B29,2,-74.78712312527865,-121.47926180533864,8.88766098022461,0.5572547912597656,0.0218449329142516,0.01,synthetic_physics
B29,3,-74.7671998710216,-120.8919486782625,8.88766098022461,0.5572547912597656,0.0220176011178127,0.01,synthetic_physics
B29,4,-74.75218161255309,-120.2662229306538,8.88766098022461,0.5572547912597656,0.0221477593578732,0.01,synthetic_physics
B29,5,-74.73452737507009,-119.72387832422991,8.88766098022461,0.5572547912597656,0.0223007627493925,0.01,synthetic_physics
B29,6,-74.71310581391752,-119.12621043409574,8.88766098022461,0.5572547912597656,0.0224864162793814,0.01,synthetic_physics
B29,7,-74.69965504678252,-118.58585449626824,8.88766098022461,0.5572547912597656,0.0226029895945514,0.01,synthetic_physics
B29,8,-74.67954882830067,-117.99151897681227,8.88766098022461,0.5572547912597656,0.0227772434880608,0.01,synthetic_physics
B29,9,-74.6591657671441,-117.40283693546516,8.88766098022461,0.5572547912597656,0.0229538966847511,0.01,synthetic_physics
B29,10,-74.64871164573547,-116.8210162497805,8.88766098022461,0.5572547912597656,0.0230444990702925,0.01,synthetic_physics
B29,11,-74.63932335902052,-116.2331175396861,8.88766098022461,0.5572547912597656,0.0231258642218221,0.01,synthetic_physics
B29,12,-74.60708554627054,-115.79450826477851,6.754116058349609,1.6602821350097656,0.0234052585989886,0.01,synthetic_physics
B29,13,-74.57709636717132,-115.35490147667149,6.754116058349609,1.6602821350097656,0.0236651648178485,0.01,synthetic_physics
B29,14,-74.54866829150008,-114.89905609122049,6.754116058349609,1.6602821350097656,0.0239115414736659,0.01,synthetic_physics
B29,15,-74.51263218816369,-114.42185552469276,6.754116058349609,1.6602821350097656,0.0242238543692479,0.01,synthetic_physics
B29,16,-74.47844216461684,-114.0014325109636,6.754116058349609,1.6602821350097656,0.024520167906654,0.01,synthetic_physics
B29,17,-74.4535291450359,-113.55121752374394,6.754116058349609,1.6602821350097656,0.0247360807430221,0.01,synthetic_physics
B29,18,-74.41921790217816,-113.12881363629369,6.754116058349609,1.6602821350097656,0.0250334448477892,0.01,synthetic_physics
B29,19,-74.35720046509891,-112.81287699463,3.77853012084961,3.2381629943847656,0.025570929302476,0.01,synthetic_physics
B29,20,-74.29841452868521,-112.477429382263,3.77853012084961,3.2381629943847656,0.0260804074180614,0.01,synthetic_physics
B29,21,-74.24415303498628,-112.18992721936188,3.77853012084961,3.2381629943847656,0.0265506736967855,0.01,synthetic_physics
B29,22,-74.17756133001288,-111.91761674463164,3.77853012084961,3.2381629943847656,0.027127801806555,0.01,synthetic_physics
B29,23,-74.10303965092675,-111.74355425051512,1.5607566833496094,3.7979774475097656,0.0277736563586348,0.01,synthetic_physics
B29,24,-74.03861506241165,-111.56935355114236,1.5607566833496094,3.7979774475097656,0.0283320027924323,0.01,synthetic_physics
B29,25,-73.97115133123606,-111.40317539858634,1.5607566833496094,3.7979774475097656,0.0289166884626208,0.01,synthetic_physics
B29,26,-73.90307839812259,-111.25489352231472,1.5607566833496094,3.7979774475097656,0.0295066538829375,0.01,synthetic_physics
B29,27,-73.84481651414215,-111.12050868350836,0.7489891052246094,3.3997840881347656,0.030011590210768,0.01,synthetic_physics
B29,28,-73.78595254612044,-110.99070502961736,0.7489891052246094,3.3997840881347656,0.0305217446002895,0.01,synthetic_physics
B29,29,-73.7167,-110.8667,0.7489891052246094,3.3997840881347656,0.0311219333333333,0.01,synthetic_physics
B51,0,-74.8701123592378,-146.74808142739002,8.88766098022461,0.5572547912597656,0.0211256928866057,0.01,synthetic_physics
B51,1,-74.86426923242101,-146.14695646739202,8.88766098022461,0.5572547912597656,0.0211763333190179,0.01,synthetic_physics
B51,2,-74.87832515512416,-145.55984260500497,9.26290512084961,-0.3240928649902344,0.0210545153222572,0.01,synthetic_physics
B51,3,-74.8700826757893,-144.9779748981336,8.88766098022461,0.5572547912597656,0.0211259501431593,0.01,synthetic_physics
B51,4,-74.84157795454313,-144.38152922407528,8.88766098022461,0.5572547912597656,0.0213729910606262,0.01,synthetic_physics
B51,5,-74.82875282589956,-143.8111415635224,8.88766098022461,0.5572547912597656,0.0214841421755371,0.01,synthetic_physics
B51,6,-74.81219811278166,-143.18796942357457,8.88766098022461,0.5572547912597656,0.0216276163558922,0.01,synthetic_physics
B51,7,-74.79305601371674,-142.5921260012223,8.88766098022461,0.5572547912597656,0.0217935145477882,0.01,synthetic_physics
B51,8,-74.78049651494794,-142.0110954970483,8.88766098022461,0.5572547912597656,0.0219023635371178,0.01,synthetic_physics
B51,9,-74.75890330494062,-141.41571813903522,8.88766098022461,0.5572547912597656,0.0220895046905146,0.01,synthetic_physics
B51,10,-74.76139143656677,-140.83014782857825,8.88766098022461,0.5572547912597656,0.022067940883088,0.01,synthetic_physics
B51,11,-74.7523544844414,-140.26968168012908,8.88766098022461,0.5572547912597656,0.0221462611348412,0.01,synthetic_physics
B51,12,-74.73636004116214,-139.65466942931982,8.88766098022461,0.5572547912597656,0.0222848796432614,0.01,synthetic_physics
B51,13,-74.71449022596083,-139.1202096780177,8.88766098022461,0.5572547912597656,0.0224744180416728,0.01,synthetic_physics
B51,14,-74.69928806644866,-138.56300868919814,8.88766098022461,0.5572547912597656,0.0226061700907782,0.01,synthetic_physics
B51,15,-74.68828889824792,-137.96847870396283,8.88766098022461,0.5572547912597656,0.0227014962151847,0.01,synthetic_physics
B51,16,-74.68251675083587,-137.37571767673657,8.88766098022461,0.5572547912597656,0.0227515214927557,0.01,synthetic_physics
B51,17,-74.66625538175946,-136.77196115791952,8.88766098022461,0.5572547912597656,0.0228924533580847,0.01,synthetic_physics
B51,18,-74.65240850843736,-136.20648133351142,8.88766098022461,0.5572547912597656,0.0230124595935428,0.01,synthetic_physics
B51,19,-74.61767778665946,-135.73013178897872,6.754116058349609,1.6602821350097656,0.0233134591822847,0.01,synthetic_physics
B51,20,-74.58010673642569,-135.2365900128355,6.754116058349609,1.6602821350097656,0.0236390749509773,0.01,synthetic_physics
B51,21,-74.55238919810178,-134.7627581834298,6.754116058349609,1.6602821350097656,0.0238792936164512,0.01,synthetic_physics
B51,22,-74.52149660420794,-134.27419020660454,6.754116058349609,1.6602821350097656,0.0241470294301978,0.01,synthetic_physics
B51,23,-74.48605435870357,-133.808132543663,6.754116058349609,1.6602821350097656,0.0244541955579024,0.01,synthetic_physics
B51,24,-74.45119743445568,-133.3706896832215,6.754116058349609,1.6602821350097656,0.0247562889013841,0.01,synthetic_physics
B51,25,-74.42369264095159,-132.8861816466935,6.754116058349609,1.6602821350097656,0.0249946637784195,0.01,synthetic_physics
B51,26,-74.3698345255559,-132.58088694513555,3.77853012084961,3.2381629943847656,0.0254614341118488,0.01,synthetic_physics
B51,27,-74.31421241461604,-132.29251568811492,3.77853012084961,3.2381629943847656,0.025943492406661,0.01,synthetic_physics
B51,28,-74.25718766249078,-131.9780410811926,3.77853012084961,3.2381629943847656,0.0264377069250799,0.01,synthetic_physics
B51,29,-74.2,-131.7,3.77853012084961,3.2381629943847656,0.0269333333333333,0.01,synthetic_physics
C15,0,-68.06395492493189,141.7928211384194,-1.4941749572753906,3.4205360412597656,0.0801123906505902,0.01,synthetic_physics
C15,1,-68.0000386654343,141.88615651662744,-1.4941749572753906,3.4205360412597656,0.080666331566236,0.01,synthetic_physics
C15,2,-67.92851534881723,141.97825252970554,-1.4941749572753906,3.4205360412597656,0.0812862003102506,0.01,synthetic_physics
C15,3,-67.86356677138286,142.05522929583032,-1.9824562072753904,3.6136512756347656,0.0818490879813485,0.01,synthetic_physics
C15,4,-67.804941399732,142.14882021110571,-1.9824562072753904,3.6136512756347656,0.082357174535656,0.01,synthetic_physics
C15,5,-67.73057206943922,142.23081606639397,-1.9824562072753904,3.6136512756347656,0.0830017087315267,0.01,synthetic_physics
C15,6,-67.66065799535112,142.31184123273147,-1.9824562072753904,3.6136512756347656,0.083607630706957,0.01,synthetic_physics
C15,7,-67.60089173281929,142.37159233388985,-2.46463394165039,3.8512001037597656,0.0841256049822328,0.01,synthetic_physics
C15,8,-67.53004656590032,142.437465357656,-2.46463394165039,3.8512001037597656,0.0847395964288638,0.01,synthetic_physics
C15,9,-67.46240158257507,142.50531140880094,-2.46463394165039,3.8512001037597656,0.085325852951016,0.01,synthetic_physics
C15,10,-67.39811522729016,142.56494492820028,-2.46463394165039,3.8512001037597656,0.0858830013634852,0.01,synthetic_physics
C15,11,-67.32755366137643,142.62837045202397,-2.90799331665039,4.137821197509766,0.0864945349347376,0.01,synthetic_physics
C15,12,-67.25435972840906,142.6699439895935,-2.90799331665039,4.137821197509766,0.0871288823537881,0.01,synthetic_physics
C15,13,-67.18048014641988,142.74804082712652,-2.90799331665039,4.137821197509766,0.087769172064361,0.01,synthetic_physics
C15,14,-67.10639046301004,142.78712314900474,-3.33353042602539,4.475467681884766,0.0884112826539129,0.01,synthetic_physics
C15,15,-67.03454102360148,142.874800748125,-3.33353042602539,4.475467681884766,0.0890339777954538,0.01,synthetic_physics
C15,16,-66.96234853425214,142.92811803473197,-3.33353042602539,4.475467681884766,0.0896596460364814,0.01,synthetic_physics
C15,17,-66.87888193989939,142.99954497674753,-3.33353042602539,4.475467681884766,0.0903830231875386,0.01,synthetic_physics
C15,18,-66.79370741643613,143.0261236937231,-3.784946441650391,4.789676666259766,0.0911212023908868,0.01,synthetic_physics
C15,19,-66.71041267016166,143.0695215108111,-3.784946441650391,4.789676666259766,0.0918430901919322,0.01,synthetic_physics
C15,20,-66.6282302914322,143.09786784592717,-3.784946441650391,4.789676666259766,0.0925553374742542,0.01,synthetic_physics
C15,21,-66.54418738622465,143.1285079328886,-4.197544097900391,5.034305572509766,0.0932837093193863,0.01,synthetic_physics
C15,22,-66.46473581053797,143.14142885207227,-4.197544097900391,5.034305572509766,0.0939722896420042,0.01,synthetic_physics
C15,23,-66.37241725555879,143.14418150083745,-4.631626129150391,5.302127838134766,0.0947723837851571,0.01,synthetic_physics
C15,24,-66.28819783854652,143.14962506574466,-4.631626129150391,5.302127838134766,0.0955022853992634,0.01,synthetic_physics
C15,25,-66.19479585384991,143.1615242763619,-4.631626129150391,5.302127838134766,0.0963117692666341,0.01,synthetic_physics
C15,26,-66.10280340114313,143.1559301271667,-5.055210113525391,5.529178619384766,0.0971090371900928,0.01,synthetic_physics
C15,27,-66.01740398366118,143.1346116902563,-5.055210113525391,5.529178619384766,0.0978491654749364,0.01,synthetic_physics
C15,28,-65.92115371976486,143.11718100156045,-5.055210113525391,5.529178619384766,0.0986833344287045,0.01,synthetic_physics
C15,29,-65.8333,143.0833,-5.477085113525391,5.782352447509766,0.0994447333333334,0.01,synthetic_physics
C18B,0,-68.84890582099204,44.40471671511644,0.1496238708496093,3.0103797912597656,0.0733094828847356,0.01,synthetic_physics
C18B,1,-68.7933188022191,44.55895101611145,0.1496238708496093,3.0103797912597656,0.0737912370474344,0.01,synthetic_physics
C18B,2,-68.74063015870796,44.709593781029234,0.1496238708496093,3.0103797912597656,0.0742478719578643,0.01,synthetic_physics
C18B,3,-68.68713121160933,44.86448633140035,0.1496238708496093,3.0103797912597656,0.0747115294993858,0.01,synthetic_physics
C18B,4,-68.63247451200967,45.02404381441455,0.1496238708496093,3.0103797912597656,0.0751852208959162,0.01,synthetic_physics
C18B,5,-68.58441837207191,45.12817161704401,-0.4180030822753906,3.1507606506347656,0.0756017074420434,0.01,synthetic_physics
C18B,6,-68.5240459219313,45.26971387541814,-0.4180030822753906,3.1507606506347656,0.076124935343262,0.01,synthetic_physics
C18B,7,-68.46778043072788,45.39138970692796,-0.4180030822753906,3.1507606506347656,0.0766125696003583,0.01,synthetic_physics
C18B,8,-68.4057725167594,45.51195660038553,-0.4180030822753906,3.1507606506347656,0.0771499715214185,0.01,synthetic_physics
C18B,9,-68.33938361812538,45.63166586703106,-0.9558448791503906,3.2725868225097656,0.0777253419762467,0.01,synthetic_physics
C18B,10,-68.28699220731272,45.77318331345892,-0.9558448791503906,3.2725868225097656,0.0781794008699564,0.01,synthetic_physics
C18B,11,-68.23095387975121,45.91052987747583,-0.9558448791503906,3.2725868225097656,0.0786650663754895,0.01,synthetic_physics
C18B,12,-68.17379141074693,46.024601966352016,-0.9558448791503906,3.2725868225097656,0.0791604744401932,0.01,synthetic_physics
C18B,13,-68.11334931001088,46.13722837838804,-1.4941749572753906,3.4205360412597656,0.0796843059799057,0.01,synthetic_physics
C18B,14,-68.04406123469929,46.23851036902426,-1.4941749572753906,3.4205360412597656,0.0802848026326061,0.01,synthetic_physics
C18B,15,-67.9884422446711,46.34090517511712,-1.4941749572753906,3.4205360412597656,0.080766833879517,0.01,synthetic_physics
C18B,16,-67.93217324223949,46.45395934743764,-1.4941749572753906,3.4205360412597656,0.0812544985672577,0.01,synthetic_physics
C18B,17,-67.86777918550004,46.53503517512079,-1.9824562072753904,3.6136512756347656,0.0818125803923329,0.01,synthetic_physics
C18B,18,-67.8044063536203,46.64902955261583,-1.9824562072753904,3.6136512756347656,0.0823618116019574,0.01,synthetic_physics
C18B,19,-67.74119155452614,46.732704983041344,-1.9824562072753904,3.6136512756347656,0.0829096731941068,0.01,synthetic_physics
C18B,20,-67.67256927451955,46.83044561247264,-1.9824562072753904,3.6136512756347656,0.0835043996208306,0.01,synthetic_physics
C18B,21,-67.60712571905616,46.89454425859394,-2.46463394165039,3.8512001037597656,0.0840715771015133,0.01,synthetic_physics
C18B,22,-67.53123413975615,46.9893586460051,-2.46463394165039,3.8512001037597656,0.0847293041221133,0.01,synthetic_physics
C18B,23,-67.46105536700254,47.04555824362912,-2.46463394165039,3.8512001037597656,0.0853375201526446,0.01,synthetic_physics
C18B,24,-67.39664561417094,47.09395952976163,-2.46463394165039,3.8512001037597656,0.0858957380105185,0.01,synthetic_physics
C18B,25,-67.32767798981304,47.15150360167563,-2.90799331665039,4.137821197509766,0.0864934574216203,0.01,synthetic_physics
C18B,26,-67.26197511686742,47.21020085924727,-2.90799331665039,4.137821197509766,0.0870628823204823,0.01,synthetic_physics
C18B,27,-67.18604957720045,47.27356920406968,-2.90799331665039,4.137821197509766,0.0877209036642627,0.01,synthetic_physics
C18B,28,-67.11004279510236,47.30538793360536,-3.33353042602539,4.475467681884766,0.0883796291091129,0.01,synthetic_physics
C18B,29,-67.0333,47.3667,-3.33353042602539,4.475467681884766,0.0890447333333333,0.01,synthetic_physics
C18C,0,-69.78753172235191,33.079865994000976,2.3742332458496094,1.7889442443847656,0.06517472507295,0.01,synthetic_physics
C18C,1,-69.74738624788692,33.34350912342268,2.3742332458496094,1.7889442443847656,0.0655226525183133,0.01,synthetic_physics
C18C,2,-69.70742668387844,33.59361672443648,2.3742332458496094,1.7889442443847656,0.0658689687397202,0.01,synthetic_physics
C18C,3,-69.66947875623976,33.87097473578835,2.3742332458496094,1.7889442443847656,0.0661978507792554,0.01,synthetic_physics
C18C,4,-69.64361732464228,34.1149179081058,2.3742332458496094,1.7889442443847656,0.0664219831864335,0.01,synthetic_physics
C18C,5,-69.60668269005922,34.35876302344533,1.9157371520996092,2.1073036193847656,0.0667420833528201,0.01,synthetic_physics
C18C,6,-69.56245840576165,34.60822215828302,1.9157371520996092,2.1073036193847656,0.067125360483399,0.01,synthetic_physics
C18C,7,-69.52686630083211,34.84259630975181,1.9157371520996092,2.1073036193847656,0.0674338253927883,0.01,synthetic_physics
C18C,8,-69.49394091976997,35.1172634150286,1.9157371520996092,2.1073036193847656,0.0677191786953269,0.01,synthetic_physics
C18C,9,-69.45076127908612,35.36936751597034,1.9157371520996092,2.1073036193847656,0.0680934022479202,0.01,synthetic_physics
C18C,10,-69.41118451438666,35.60744157900181,1.9157371520996092,2.1073036193847656,0.0684364008753156,0.01,synthetic_physics
C18C,11,-69.37309951465757,35.81509339876674,1.3695945739746094,2.4324989318847656,0.0687664708729677,0.01,synthetic_physics
C18C,12,-69.32489589883346,36.01930107256103,1.3695945739746094,2.4324989318847656,0.0691842355434433,0.01,synthetic_physics
C18C,13,-69.28649461787407,36.24703737111411,1.3695945739746094,2.4324989318847656,0.0695170466450914,0.01,synthetic_physics
C18C,14,-69.2480688276797,36.4454656411966,1.3695945739746094,2.4324989318847656,0.0698500701601092,0.01,synthetic_physics
C18C,15,-69.19668922054103,36.64868259093128,1.3695945739746094,2.4324989318847656,0.0702953600886444,0.01,synthetic_physics
C18C,16,-69.14891083464656,36.82991341254704,1.3695945739746094,2.4324989318847656,0.0707094394330631,0.01,synthetic_physics
C18C,17,-69.10047247053743,37.01322937522649,0.7506980895996094,2.7589149475097656,0.0711292385886756,0.01,synthetic_physics
C18C,18,-69.05442978881132,37.19890113212288,0.7506980895996094,2.7589149475097656,0.0715282751636352,0.01,synthetic_physics
C18C,19,-69.00464793950158,37.37363695482129,0.7506980895996094,2.7589149475097656,0.0719597178576529,0.01,synthetic_physics
C18C,20,-68.95749950550768,37.57200267573748,0.7506980895996094,2.7589149475097656,0.0723683376189334,0.01,synthetic_physics
C18C,21,-68.91177944789136,37.74008753056052,0.7506980895996094,2.7589149475097656,0.0727645781182748,0.01,synthetic_physics
C18C,22,-68.85606540620773,37.91844561144308,0.1496238708496093,3.0103797912597656,0.0732474331461996,0.01,synthetic_physics
C18C,23,-68.80220597637798,38.09751621326262,0.1496238708496093,3.0103797912597656,0.0737142148713908,0.01,synthetic_physics
C18C,24,-68.75484815049452,38.25083234365729,0.1496238708496093,3.0103797912597656,0.0741246493623807,0.01,synthetic_physics
C18C,25,-68.70446780105915,38.42116837162157,0.1496238708496093,3.0103797912597656,0.0745612790574873,0.01,synthetic_physics
C18C,26,-68.65699343064249,38.58679107512663,0.1496238708496093,3.0103797912597656,0.0749727236010984,0.01,synthetic_physics
C18C,27,-68.60164798713951,38.73010351354859,-0.4180030822753906,3.1507606506347656,0.0754523841114575,0.01,synthetic_physics
C18C,28,-68.54640617531172,38.86543276608795,-0.4180030822753906,3.1507606506347656,0.0759311464806317,0.01,synthetic_physics
C18C,29,-68.4833,39.0167,-0.4180030822753906,3.1507606506347656,0.0764780666666666,0.01,synthetic_physics
C21B,0,-67.52742400105728,95.5654089313417,-2.46463394165039,3.8512001037597656,0.0847623253241702,0.01,synthetic_physics
C21B,1,-67.45773293730588,95.62407226672052,-2.46463394165039,3.8512001037597656,0.085366314543349,0.01,synthetic_physics
C21B,2,-67.39326087921656,95.69194640184232,-2.46463394165039,3.8512001037597656,0.0859250723801231,0.01,synthetic_physics
C21B,3,-67.32827419655699,95.73154091927572,-2.90799331665039,4.137821197509766,0.086488290296506,0.01,synthetic_physics
C21B,4,-67.26349821370599,95.77757242277268,-2.90799331665039,4.137821197509766,0.0870496821478814,0.01,synthetic_physics
C21B,5,-67.19795569850608,95.82844896125118,-2.90799331665039,4.137821197509766,0.087617717279614,0.01,synthetic_physics
